x,y,label,classifierA_predicted_label,classifierB_predicted_label
0.5072750033058863,0.9267908245572013,dog,dog,dog
0.5726745581413744,1.0801685431989587,dog,dog,dog
0.4704127077260796,0.7707987959122677,dog,dog,dog
0.5261624620831665,0.7848982795246273,dog,dog,dog
0.6493618036398678,0.8370295202997732,dog,cat,dog
0.4442196152796077,0.8184446196855971,dog,dog,dog
0.5722304187893364,0.8500261866893647,dog,dog,dog
0.4358333179869619,1.0325605955467916,dog,dog,dog
0.41399423875262503,0.8698063554745489,dog,dog,dog
0.5644529601379253,0.7033404067860382,dog,cat,dog
0.5468594166932496,0.7611871454607164,dog,dog,dog
0.5807225657078353,0.7706566323772692,dog,cat,dog
0.5673320114555133,0.9777286860933382,dog,dog,dog
0.5838094811329251,0.8925005154716124,dog,dog,dog
0.4741463543069484,0.8099501894424633,dog,dog,dog
0.6439904375216106,0.7978657466865501,dog,cat,dog
0.39279078081106206,0.934575108988231,dog,dog,dog
0.41649402754424525,0.7732546376293171,dog,dog,dog
0.351357501385935,0.8201926003853244,dog,dog,dog
0.48705654507699475,0.8930151790725084,dog,dog,dog
0.590068691962593,0.9216180456228831,dog,dog,dog
0.47546076592416786,0.8493307574982221,dog,dog,dog
0.5451735554772783,0.9966292381942239,dog,dog,dog
0.5063989496783996,0.8226808580860738,dog,dog,dog
0.39409055128252285,0.725294963467543,dog,dog,dog
0.5596136408517584,0.9278347134256385,dog,dog,dog
0.5503324490884044,0.8573921122860593,dog,dog,dog
0.6328988948499418,0.8220672279844641,dog,cat,dog
0.5873415684959247,0.8668256330832403,dog,dog,dog
0.4305886937318494,0.9301736230262923,dog,dog,dog
0.5319964084816557,0.9068383624621426,dog,dog,dog
0.4987695663000164,0.8675720970888885,dog,dog,dog
0.72908775200904,0.9900072129451087,dog,cat,dog
0.5621419720734189,0.8829814318061945,dog,dog,dog
0.5901836337915102,0.9238207855364906,dog,dog,dog
0.4916969215491789,0.8418844915890861,dog,dog,dog
0.48059314650726714,0.5554177910087987,dog,cat,dog
0.5093532997457813,0.8238320212848773,dog,dog,dog
0.6471684528064189,0.8748331252506026,dog,cat,dog
0.36861324988531163,0.8681296157601929,dog,dog,dog
0.3825055239707501,0.9206771098337861,dog,dog,dog
0.5158203114056282,0.9693388925047874,dog,dog,dog
0.40724524023237985,0.8771741241460481,dog,dog,dog
0.34943898630381787,0.9441410017988291,dog,dog,dog
0.5374359324286573,0.9237900587021262,dog,dog,dog
0.4853182682310719,0.9159047025372178,dog,dog,dog
0.6451977288886089,0.846135668435172,dog,cat,dog
0.498235691721858,0.7662499686804739,dog,dog,dog
0.3971523348939542,0.884861256101572,dog,dog,dog
0.5939789459158826,0.8496689962513082,dog,dog,dog
0.45960100107449947,0.8348255297570986,dog,dog,dog
0.42932395232858306,0.9052279989126195,dog,dog,dog
0.33268072302892576,1.0040414337020618,dog,dog,dog
0.41547102867329794,0.9483542707886605,dog,dog,dog
0.35462007257121597,0.9432642049811222,dog,dog,dog
0.5484209698805654,0.9150164922373669,dog,dog,dog
0.3813901367510672,0.9017670204919466,dog,dog,dog
0.3621337534122426,0.8517516158594646,dog,dog,dog
0.5829869681378586,0.9569136972112171,dog,dog,dog
0.481170141734348,0.779978233301603,dog,dog,dog
0.5438167114963811,0.8796122242647226,dog,dog,dog
0.24683237669461855,0.9561521158955335,dog,dog,dog
0.476046552888816,0.998349113955755,dog,dog,dog
0.3685485877484567,0.5606482868127294,dog,dog,dog
0.5055897325024574,0.907689537813471,dog,dog,dog
0.3082197947001864,0.7808975405664023,dog,dog,dog
0.7524142464628663,0.8484005816971352,dog,cat,dog
0.5495937882751742,0.8141096312436467,dog,dog,dog
0.26707292329504495,0.8623635830342709,dog,dog,dog
0.4491479837702084,0.8396152004027326,dog,dog,dog
0.4638494870218265,0.9062432907691348,dog,dog,dog
0.4599069104554779,0.7536291088811257,dog,dog,dog
0.523142024059768,0.6853056349082325,dog,cat,dog
0.2690926428917884,0.9543737673256345,dog,dog,dog
0.5244351640239127,0.8749289113705709,dog,dog,dog
0.33379293907820695,0.8100899063976972,dog,dog,dog
0.4466676721612234,0.7215039787166324,dog,dog,dog
0.3986439432162057,0.9465386069796705,dog,dog,dog
0.6148817123282936,0.8395741179203731,dog,cat,dog
0.5474042830837238,0.6903234285452562,dog,cat,dog
0.5373047484678468,0.8015462588998974,dog,dog,dog
0.5016982677630337,0.857377345625539,dog,dog,dog
0.6026090939175194,0.7949203319579944,dog,cat,dog
0.5329322147331546,0.854624282027847,dog,dog,dog
0.4539448344845837,0.8644005927875927,dog,dog,dog
0.3848117744952869,0.8815868613968567,dog,dog,dog
0.4627178708220787,0.907331380807737,dog,dog,dog
0.4770367212033889,0.963217230960927,dog,dog,dog
0.5605404874288433,0.7785656858602668,dog,dog,dog
0.5546702007432518,0.76520443934375,dog,cat,dog
0.5261817701080023,0.9460218464627327,dog,dog,dog
0.27586762856795866,0.8935556004668314,dog,dog,dog
0.41975274874804325,0.8085906796832802,dog,dog,dog
0.6012905414937049,0.8193086428752704,dog,cat,dog
0.3851704699215897,0.8924552241588036,dog,dog,dog
0.5339698980227038,0.8709298664915072,dog,dog,dog
0.581650644749167,0.9384011078959903,dog,dog,dog
0.24679503130844424,0.8325654835867055,dog,dog,dog
0.4080344328358017,0.9336567351069013,dog,dog,dog
0.20133932309307523,1.1408298920090119,dog,dog,dog
0.5165259307296632,0.9010247044070527,dog,dog,dog
0.5811822920222829,1.1207103536374254,dog,dog,dog
0.5497022906898531,0.9814340037651476,dog,dog,dog
0.47529864131878086,0.8726076859222002,dog,dog,dog
0.4142520139840535,0.804356450565617,dog,dog,dog
0.3927319748778705,0.7521192630764316,dog,dog,dog
0.4534479732738932,0.7189151328154844,dog,dog,dog
0.47972841136288275,0.8839556819733039,dog,dog,dog
0.4749318365850981,0.8355822591852998,dog,dog,dog
0.7675257988344781,1.0240135007437972,dog,cat,dog
0.33498687423033274,0.9114950350940241,dog,dog,dog
0.3982417798001455,0.7869663903516948,dog,dog,dog
0.32463636434958826,0.931841989773465,dog,dog,dog
0.3901066329165132,0.985608701737669,dog,dog,dog
0.557223870511761,1.0264231374149482,dog,dog,dog
0.37220787284070206,0.9367736804012808,dog,dog,dog
0.5202927793362965,0.8420245430981941,dog,dog,dog
0.3794708780717199,1.0505994892595814,dog,dog,dog
0.47899828551858775,0.9534490805821182,dog,dog,dog
0.37364162897286407,0.7681285624019732,dog,dog,dog
0.3985046930731036,0.8778593945314853,dog,dog,dog
0.34862801844412356,0.8894813972535766,dog,dog,dog
0.2857997572399592,0.7786653013104237,dog,dog,dog
0.5213415661933939,0.9512530815735276,dog,dog,dog
0.4146628386244211,0.7893014051348032,dog,dog,dog
0.3507101423669887,0.8539546384124973,dog,dog,dog
0.5175022376802765,0.9843094795315352,dog,dog,dog
0.40299701468399646,0.7763389355744521,dog,dog,dog
0.47903426053619325,0.8095377692305727,dog,dog,dog
0.4000242502623761,1.0246217837605707,dog,dog,dog
0.534160583366248,0.9080943346283215,dog,dog,dog
0.3238565758024989,0.9136391090583064,dog,dog,dog
0.5569135495202538,0.8551384548236968,dog,dog,dog
0.5853584831722561,1.0221785395812537,dog,dog,dog
0.6162195204051103,0.923630332611187,dog,dog,dog
0.5081844795543973,1.034726578178515,dog,dog,dog
0.49378368511035964,0.8433860879718105,dog,dog,dog
0.4037888991077712,0.917566463511075,dog,dog,dog
0.3191858415312746,0.8795863659170028,dog,dog,dog
0.5574954062033377,0.6749879815529114,dog,cat,dog
0.6008875249841074,1.0065517176115504,dog,dog,dog
0.40106138349674847,0.9488541274155048,dog,dog,dog
0.44695105797725326,1.0177146501341297,dog,dog,dog
0.5445029497830288,0.7549089293683358,dog,dog,dog
0.5045591371653798,0.8745534244127513,dog,dog,dog
0.45371432335815454,0.8224990474242604,dog,dog,dog
0.6198428539612253,0.9995222668690906,dog,dog,dog
0.3706500217310351,0.7622546911185614,dog,dog,dog
0.40565777652712565,0.9393655028823986,dog,dog,dog
0.4678434360145143,1.0214278267065156,dog,dog,dog
0.5224125464123934,0.9932705722139892,dog,dog,dog
0.4757037474902532,0.7575827414390712,dog,dog,dog
0.4230458982909734,1.0027203526448902,dog,dog,dog
0.437060913352292,0.9472189990425867,dog,dog,dog
0.4099357403829795,0.7941271801445406,dog,dog,dog
0.4290734421906829,0.9282113313728545,dog,dog,dog
0.37543626440285566,0.8739335038671997,dog,dog,dog
0.3466558110512705,1.0096269805650662,dog,dog,dog
0.4107535696202727,1.0431757229097132,dog,dog,dog
0.5926708518719064,0.8899930706061783,dog,dog,dog
0.3385480263925635,0.6897051970393052,dog,dog,dog
0.2917859366460752,0.7611086390703322,dog,dog,dog
0.5764332625495807,0.9102715360040063,dog,dog,dog
0.4771433197017901,0.6768437510427848,dog,dog,dog
0.3179827035757941,0.9877904231301381,dog,dog,dog
0.46605314873777626,0.8845583300207788,dog,dog,dog
0.49345627623991417,1.0630548697217932,dog,dog,dog
0.41446400886630397,0.9066081193683998,dog,dog,dog
0.4554240739743235,1.1390779713603816,dog,dog,dog
0.22582479466292288,0.9683849967387972,dog,dog,dog
0.42387614743638896,0.9569353739623869,dog,dog,dog
0.36921498040553735,0.8955570229599045,dog,dog,dog
0.5056890696109431,1.2119396894302885,dog,dog,dog
0.5149473189120959,0.8160370713420656,dog,dog,dog
0.3913633326066852,0.85569700062572,dog,dog,dog
0.2537704969940697,0.8682239910734832,dog,dog,dog
0.5062131485799056,0.7740042155367945,dog,dog,dog
0.5373738444175072,0.9503991451359097,dog,dog,dog
0.35869749888564834,0.8876627532197133,dog,dog,dog
0.5915481765542947,0.9753643705340295,dog,dog,dog
0.432189439006146,0.8784349479821512,dog,dog,dog
0.4385669713879205,0.8512204326046635,dog,dog,dog
0.22002601777916042,1.1068079063598606,dog,dog,dog
0.44562828554281136,0.9425979868740336,dog,dog,dog
0.423899741252127,0.8294645434536975,dog,dog,dog
0.4106927121886777,0.7432295285412076,dog,dog,dog
0.6565883676410827,0.7799104041841466,dog,cat,dog
0.3252775605933802,0.8595281008459542,dog,dog,dog
0.5568761462775352,0.9051971564227603,dog,dog,dog
0.3040492927570267,1.029372145699091,dog,dog,dog
0.5003571474417126,0.9579736763481312,dog,dog,dog
0.4984246352004132,1.1437580595254693,dog,dog,dog
0.6449547409059531,0.8358418418066208,dog,cat,dog
0.5884277050831096,0.9430215194829703,dog,dog,dog
0.4755426559778711,0.7356687594647333,dog,dog,dog
0.40818828063165413,0.8238044434007408,dog,dog,dog
0.5076264357923017,1.0123856299248795,dog,dog,dog
0.21696553074181757,0.9032646885408073,dog,dog,dog
0.5361938423532109,0.8869906913345577,dog,dog,dog
0.4965074969761137,0.9409653644829471,dog,dog,dog
0.4573605109268989,0.878907367559087,dog,dog,dog
0.30112967730942186,0.7940757157221432,dog,dog,dog
0.49331619397742565,0.9083642385300608,dog,dog,dog
0.40812281777958154,0.8642189086360444,dog,dog,dog
0.39104817238212936,1.0114884095456012,dog,dog,dog
0.3876355784967914,0.7728798932953952,dog,dog,dog
0.4951180091365058,0.8866876500299959,dog,dog,dog
0.423485178262198,1.0681219160714153,dog,dog,dog
0.417882211409889,0.9364710389443819,dog,dog,dog
0.30163850884278126,0.8857741297465105,dog,dog,dog
0.48007596879488623,0.7523919220566728,dog,dog,dog
0.4388002954428489,0.9181964402366389,dog,dog,dog
0.42243686918523116,1.0120210774036296,dog,dog,dog
0.4513442283266413,1.0563000489355332,dog,dog,dog
0.3181335942999321,0.9222728043424326,dog,dog,dog
0.4255313094002906,0.801942203686649,dog,dog,dog
0.5123061318389902,1.1415221059721106,dog,dog,dog
0.41456794109883466,0.9597438233842885,dog,dog,dog
0.4243122291771348,0.8380700035440245,dog,dog,dog
0.23337610307704368,0.8390376949731558,dog,dog,dog
0.2758479583192279,1.0802116405690843,dog,dog,dog
0.4031244089570157,0.8753957060339116,dog,dog,dog
0.5031422592231289,0.797998551485956,dog,dog,dog
0.3371318878812761,0.9171667281493034,dog,dog,dog
0.5162865223861577,0.9607136617767543,dog,dog,dog
0.43783338576450903,0.9185424033640435,dog,dog,dog
0.4526156221240969,0.9310812094416971,dog,dog,dog
0.30918589102398314,0.9157089466508485,dog,dog,dog
0.3044052514943055,0.9193942007695144,dog,dog,dog
0.363300239158212,1.1654088471454962,dog,dog,dog
0.4069664279717934,0.7712312829874879,dog,dog,dog
0.3971285955206116,0.9637754852453473,dog,dog,dog
0.5774736787287619,0.8530785580399265,dog,dog,dog
0.2514850716026883,0.9938915027763546,dog,dog,dog
0.27125850075545566,0.868776077292112,dog,dog,dog
0.3831467426660203,0.9056119120955639,dog,dog,dog
0.4774155744101039,0.8443952813157617,dog,dog,dog
0.38071645866793485,0.9115149424674373,dog,dog,dog
0.42263935259737456,0.9229077795133693,dog,dog,dog
0.45087022519015424,0.9976919133122897,dog,dog,dog
0.44612306799949686,0.9588492309930643,dog,dog,dog
0.24822726655296348,0.9186959808044112,dog,dog,dog
0.45399018293031157,0.9867496785054869,dog,dog,dog
0.3363941138012763,0.8481337955983348,dog,dog,dog
0.3478088050654201,0.967861092956548,dog,dog,dog
0.5081965778126145,0.8736554879232595,dog,dog,dog
0.4951942218492883,0.9269310910220491,dog,dog,dog
0.39155884945940866,0.8936261143085361,dog,dog,dog
0.4782379189303356,0.947503561848803,dog,dog,dog
0.6307485992174858,0.8299043744086296,dog,cat,dog
0.4545654194092088,0.8623876118875007,dog,dog,dog
0.31541566211449135,0.9144016889110265,dog,dog,dog
0.4156686392976443,1.2074862634155812,dog,dog,dog
0.3831077593514473,0.8028313557689609,dog,dog,dog
0.4284122813340923,0.7085653612471278,dog,dog,dog
0.39150431917400674,0.9178118449558005,dog,dog,dog
0.4797487428464777,1.0137513087975174,dog,dog,dog
0.3495203691293182,0.9015072648878969,dog,dog,dog
0.3228537938606491,0.8039418086978054,dog,dog,dog
0.43004382027779764,0.789568722441982,dog,dog,dog
0.3571800372998729,0.8175889096940604,dog,dog,dog
0.45319935068564865,1.0974281592161799,dog,dog,dog
0.2676604582410389,0.7321619597924925,dog,dog,dog
0.38491871229926444,0.9192120616219197,dog,dog,dog
0.4188613957540296,0.8731885195618209,dog,dog,dog
0.37651951945391093,0.9547497162777232,dog,dog,dog
0.50021444295623,0.722671717373654,dog,dog,dog
0.3588652343240578,0.9397352079889729,dog,dog,dog
0.30354931256479867,1.0916488409327365,dog,dog,dog
0.3313936001479374,0.9145799731524011,dog,dog,dog
0.4501243834293261,0.8597579419703112,dog,dog,dog
0.20945237505138076,0.8761979620207693,dog,dog,dog
0.4966411621068,0.8855507107247207,dog,dog,dog
0.308641023729144,1.011984067837586,dog,dog,dog
0.3597942323954954,0.8685772037640525,dog,dog,dog
0.4074045199318598,0.9968445590548465,dog,dog,dog
0.6302173740346533,1.0026692165092252,dog,dog,dog
0.5076170484074329,0.8695248681463608,dog,dog,dog
0.288633193173385,0.9265303199244335,dog,dog,dog
0.4015238684757806,0.8126214223237489,dog,dog,dog
0.37286421839989836,0.9605797826747602,dog,dog,dog
0.4260197266768284,0.9712519483935391,dog,dog,dog
0.4186634974009954,0.8702972521547107,dog,dog,dog
0.3377635204453908,0.8012777477480229,dog,dog,dog
0.5672175673459015,0.9226925078789118,dog,dog,dog
0.3658411598424314,0.8286426615100114,dog,dog,dog
0.6814785794099578,0.8143632790048081,dog,cat,dog
0.3446142422159216,0.9634537927260095,dog,dog,dog
0.44710649887775356,1.0178371557526804,dog,dog,dog
0.567432142617875,0.9728333711392696,dog,dog,dog
0.2806542234761249,0.8966965626364963,dog,dog,dog
0.41662647453365254,1.1293869630131728,dog,dog,dog
0.24564854551036147,1.0429951072225558,dog,dog,dog
0.40300630872245563,1.006693422149075,dog,dog,dog
0.3744011009471958,0.8388398315934018,dog,dog,dog
0.4592734739053217,0.9886987373155168,dog,dog,dog
0.4809774384884724,0.9220975250502614,dog,dog,dog
0.3233750082102426,0.7677214570184353,dog,dog,dog
0.46487992874583006,0.9661610866127489,dog,dog,dog
0.28594965288062457,0.8700865667664044,dog,dog,dog
0.3354372721360268,0.7758171004711141,dog,dog,dog
0.29993007384739256,0.8109039313730065,dog,dog,dog
0.34003549559201335,0.8505884543814309,dog,dog,dog
0.21816791114679576,1.126888278174039,dog,dog,dog
0.505707406052432,0.8468981775752915,dog,dog,dog
0.40728032567791045,0.9667173069926888,dog,dog,dog
0.49873154798358293,0.8432807872665027,dog,dog,dog
0.48841834091246716,0.8705210650381,dog,dog,dog
0.24520604570333004,0.9978953704865452,dog,dog,dog
0.5074526758200677,1.1844425445402094,dog,dog,dog
0.2579887779518084,0.9957133618287711,dog,dog,dog
0.33656557498357254,1.0043268239739525,dog,dog,dog
0.23008106307472345,0.7998833483856934,dog,dog,dog
0.2991267787327,0.934225916955377,dog,dog,dog
0.3121903013473559,0.9924039465778604,dog,dog,dog
0.4785719809629503,0.986625079439885,dog,dog,dog
0.537345298507134,0.9684186146865835,dog,dog,dog
0.25336080326265137,1.0633420427834779,dog,dog,dog
0.314118714927249,1.018214494315753,dog,dog,dog
0.5315915488539419,0.9730095115328464,dog,dog,dog
0.2241859591958082,0.8356873730826346,dog,dog,dog
0.5056599252017606,0.9107640135705122,dog,dog,dog
0.3809263947794572,1.0037262292459213,dog,dog,dog
0.4421848151201894,0.9558910874227105,dog,dog,dog
0.3512691043558677,0.8969113931916595,dog,dog,dog
0.45750916159557997,0.9837021354448587,dog,dog,dog
0.3455725416999204,1.0367231711693954,dog,dog,dog
0.3579823181346605,0.8435122928938636,dog,dog,dog
0.29457177291790826,0.8309708100452073,dog,dog,dog
0.34281087966713575,1.052383517716821,dog,dog,dog
0.2891253271863818,0.948024675016682,dog,dog,dog
0.3035488002153099,0.9033120166106025,dog,dog,dog
0.2177964286788729,0.9074547324027622,dog,dog,dog
0.3490127526910312,0.983702797027079,dog,dog,dog
0.39029404857004457,0.8100000501244878,dog,dog,dog
0.4759683740847763,0.9510346392958682,dog,dog,dog
0.386970419781118,0.9292509852136659,dog,dog,dog
0.314937767755241,0.9521141523968775,dog,dog,dog
0.41385472659968936,0.7558088597154055,dog,dog,dog
0.31200209600100737,0.9051680547625439,dog,dog,dog
0.39107746331740634,1.0501579878404357,dog,dog,dog
0.2878684706684105,0.8811946504695676,dog,dog,dog
0.3133712168954803,0.8510018364703033,dog,dog,dog
0.3294879808170945,1.0083983902017426,dog,dog,dog
0.258405009780428,0.9742629928002502,dog,dog,dog
0.19318019200815917,0.8755109510496615,dog,dog,dog
0.3300032674701596,1.0992937276882377,dog,dog,dog
0.3350536763717518,0.711846235015873,dog,dog,dog
0.16222665247333143,0.9355361751881455,dog,dog,dog
0.4230741920925475,0.9698412487043271,dog,dog,dog
0.3780356075737261,1.0486838812431756,dog,dog,dog
0.3069008926102751,1.0221110477764894,dog,dog,dog
0.1972398711663336,0.8422870916587357,dog,dog,dog
0.17931849253975646,0.9054590397292199,dog,dog,dog
0.35497771013360674,0.9445152258948517,dog,dog,dog
0.36537329452397654,0.8405110624668307,dog,dog,dog
0.3397419298010762,0.7836828595305336,dog,dog,dog
0.49466989447927867,0.9032258618792504,dog,dog,dog
0.3090392955862842,1.0926432566938113,dog,dog,dog
0.23328409254571109,0.8213510789965803,dog,dog,dog
0.2474674797935913,0.9272830306178748,dog,dog,dog
0.39983336967832067,1.0081979057930104,dog,dog,dog
0.6134503610369513,0.7094471155276386,dog,cat,dog
0.416704938996065,0.8788371173978267,dog,dog,dog
0.29677034429870036,0.8727325872456446,dog,dog,dog
0.2641152996030444,1.1033217206238473,dog,dog,dog
0.4388023353583444,0.9373480837560728,dog,dog,dog
0.48925444244016797,0.7839346497195598,dog,dog,dog
0.22066254723885806,0.7175496449593223,dog,dog,dog
0.28337172827065543,0.9516749543268322,dog,dog,dog
0.36317909080239813,0.950597787756162,dog,dog,dog
0.21136752952849477,1.0161373773897109,dog,dog,dog
0.37601587306932327,1.0092854492054657,dog,dog,dog
0.16235674116576046,0.9672870362897674,dog,dog,dog
0.23243620176603025,0.8965633658947209,dog,dog,dog
0.4042289116927815,0.9455626038722814,dog,dog,dog
0.2652180492455964,0.9372379222871864,dog,dog,dog
0.19679807050127027,1.0517945209741446,dog,dog,dog
0.32900268437054736,1.048779761787267,dog,dog,dog
0.2964573314822625,0.884723965728715,dog,dog,dog
0.2722711650616716,1.024855566144948,dog,dog,dog
0.27732600127284646,1.0018541357905009,dog,dog,dog
0.3096030803504182,0.7399544932687239,dog,dog,dog
0.29039604636655064,0.8197960436345867,dog,dog,dog
0.3503967885422733,0.8188219443890523,dog,dog,dog
0.4391830193601453,0.9289107958480716,dog,dog,dog
0.32840483309807933,1.0037630705988856,dog,dog,dog
0.4421339795222723,0.936319267558471,dog,dog,dog
0.26820204004080467,0.7610872779868005,dog,dog,dog
0.27629580859844427,0.8769179227118149,dog,dog,dog
0.35518517441748104,0.9042791779262155,dog,dog,dog
0.41285130173463763,0.8776500684299937,dog,dog,dog
0.3379323939353064,1.0575014802162988,dog,dog,dog
0.37739746887198694,0.9332531328587075,dog,dog,dog
0.28259887098858194,0.8760877092473689,dog,dog,dog
0.2573102885271837,0.8854639349612081,dog,dog,dog
0.4175164273567217,0.9175293777292495,dog,dog,dog
0.20655069730868922,1.1166885281508363,dog,dog,dog
0.3731026153154525,0.7993304634164201,dog,dog,dog
0.2964992267055847,0.9512664569790884,dog,dog,dog
0.5107212833477617,0.8295193986736703,dog,dog,dog
0.43744403198663445,1.0804319235441124,dog,dog,dog
0.27655234710630416,0.9128843658214327,dog,dog,dog
0.2353646020538717,0.920441870942546,dog,dog,dog
0.3349142102342835,1.0069050526538001,dog,dog,dog
0.44716916743287766,0.8662823245996124,dog,dog,dog
0.14099585844052012,0.9391191417409946,dog,dog,dog
0.36665959434741585,0.9663368874040303,dog,dog,dog
0.3042159251273546,0.9540216378983688,dog,dog,dog
0.4880050713666088,0.979870964423732,dog,dog,dog
0.298701020894775,0.8918286956819962,dog,dog,dog
0.31862983278675455,1.1056732136769747,dog,dog,dog
0.3168621351422807,0.9401703333519836,dog,dog,dog
0.2865379190077688,1.0521984640358917,dog,dog,dog
0.5303300041337025,0.9875116038696771,dog,dog,dog
0.3422005042321753,0.9462785629957509,dog,dog,dog
0.09506940289125596,1.0172651569453268,dog,dog,dog
0.3464935240926647,0.985733876477984,dog,dog,dog
0.261507396700277,0.9046033944356764,dog,dog,dog
0.2911277890514936,1.045360601658468,dog,dog,dog
0.2939308986975535,1.151613366346162,dog,dog,dog
0.3744696570636131,0.8159279089558408,dog,dog,dog
0.318105251874674,0.8784773134662291,dog,dog,dog
0.11109803357447423,1.1037403802959818,dog,dog,dog
0.4004268675392769,0.9972622885236299,dog,dog,dog
0.3462292455975993,0.8058878801300411,dog,dog,dog
0.28090336543736316,1.028415604529928,dog,dog,dog
0.2237192099002465,0.6912082952355463,dog,dog,dog
0.3057066793317059,0.9303569809940754,dog,dog,dog
0.34154962281369616,1.017531919981865,dog,dog,dog
0.3913297973743243,0.9707041650560853,dog,dog,dog
0.4466982239408438,0.7930771449896992,dog,dog,dog
0.3771790696483256,1.0077747075525134,dog,dog,dog
0.20234039683388705,0.7949803680772533,dog,dog,dog
0.2512780842940656,0.8792596519699925,dog,dog,dog
0.4007898491354669,0.884106094648308,dog,dog,dog
0.23938859123009076,0.8845425856342728,dog,dog,dog
0.4364621512615283,0.9471560924887371,dog,dog,dog
0.30624922469875315,0.9349968103598775,dog,dog,dog
0.45295570474142066,0.8712256021508903,dog,dog,dog
0.45487577924864847,0.96733762865759,dog,dog,dog
0.3068582256600908,1.196523081856827,dog,dog,dog
0.21691136352345614,0.9112092987191703,dog,dog,dog
0.19880727226090705,1.0419687236272903,dog,dog,dog
0.49054430833037865,1.1138592658681257,dog,dog,dog
0.4435952442672516,0.9272492113291341,dog,dog,dog
0.2842511604762811,0.7800383604384059,dog,dog,dog
0.5239374363868843,0.9941970342507253,dog,dog,dog
0.2707291524816841,1.080248613222635,dog,dog,dog
0.22222308693472448,0.9882486347453073,dog,dog,dog
0.30181125645158735,1.0115974613922998,dog,dog,dog
0.3122913829455617,0.8027800834276303,dog,dog,dog
0.3257808769139528,1.0529022208851886,dog,dog,dog
0.31487603772932593,1.0256700620110792,dog,dog,dog
0.21281910438583623,0.9456750226465624,dog,dog,dog
0.25449531813939685,1.0231415470435337,dog,dog,dog
0.31966976671173003,1.017593000635694,dog,dog,dog
0.42486583616663576,1.0178894693639526,dog,dog,dog
0.34298075635936787,0.8490481737026601,dog,dog,dog
0.3149643576421088,0.8957019558778421,dog,dog,dog
0.28041056530263136,0.911698986325135,dog,dog,dog
0.21639833233037548,0.7535597565741153,dog,dog,dog
0.24715045046850398,0.9687725835054527,dog,dog,dog
0.17872085299420395,0.9511436934954768,dog,dog,dog
0.5031391390325828,1.0520217655901964,dog,dog,dog
0.4770401234928159,0.988969346627948,dog,dog,dog
0.4290105678593224,0.8776003433823468,dog,dog,dog
0.24739910892494,0.6762228619063171,dog,dog,dog
0.4300211702702952,1.10430915516126,dog,dog,dog
0.25566232282866425,0.9250212697388418,dog,dog,dog
0.23516719783596576,0.9888212872375518,dog,dog,dog
0.4226199630073596,0.7764180348967747,dog,dog,dog
0.3506437983295081,0.9231671637638137,dog,dog,dog
0.3206125588524563,0.9968726581817525,dog,dog,dog
0.2900259878572631,0.9407532981520975,dog,dog,dog
0.28703176483210074,1.0482821375216627,dog,dog,dog
0.34986826531361664,0.9734472133106251,dog,dog,dog
0.18047002285125746,0.9136690357256503,dog,dog,dog
0.3970049746863844,0.955434626157623,dog,dog,dog
0.37266400742178324,1.1284539159366513,dog,dog,dog
0.41014420739864565,0.961256144965155,dog,dog,dog
0.25475736176366154,0.6967227350858006,dog,dog,dog
0.28859040321809093,0.9196136367831526,dog,dog,dog
0.34403807004983566,0.9369613634904118,dog,dog,dog
0.27253543836044136,0.7745488010821953,dog,dog,dog
0.21014959371797073,1.00029041425244,dog,dog,dog
0.4753095107962828,0.9430091959041932,dog,dog,dog
0.336072164897799,1.048145782119826,dog,dog,dog
0.22177391267124236,0.9897154109108498,dog,dog,dog
0.2283864833886221,1.0396522985737282,dog,dog,dog
0.3171479256134665,0.9831506922222837,dog,dog,dog
0.22331982702498143,1.02414421081459,dog,dog,dog
0.5096229840768001,0.852785077242629,dog,dog,dog
0.26674773570034715,0.9768720740095086,dog,dog,dog
0.37893614158686845,0.8978915857190988,dog,dog,dog
0.016564314792242463,1.0898998591407139,dog,dog,dog
0.37548971876747106,0.7798206599456915,dog,dog,dog
0.2382539303032325,1.111067966983819,dog,dog,dog
0.4433620937549895,1.0482478450753303,dog,dog,dog
0.28054279078341954,0.9628165111776354,dog,dog,dog
0.28463297586550096,1.0674754817978325,dog,dog,dog
0.20971277794214416,0.8742050798157637,dog,dog,dog
0.39789587958997313,0.950482249218029,dog,dog,dog
0.4342864989539965,0.8879003311410302,dog,dog,dog
0.2905332101508701,0.8629432180026593,dog,dog,dog
0.2963185374635163,0.8074625949864254,dog,dog,dog
0.24639009080872928,0.8118244819172743,dog,dog,dog
0.36411686033947765,1.0272411896076503,dog,dog,dog
0.12126930870751693,1.0891030248744866,dog,dog,dog
0.5436080798394348,0.9604470911353185,dog,dog,dog
0.22932606740881833,1.2384113211171592,dog,dog,dog
0.16111151071364954,0.9581205256502933,dog,dog,dog
0.310541395884956,1.0907560653199941,dog,dog,dog
0.32812381526402346,0.9065091453456384,dog,dog,dog
0.19660217098033256,0.9223213918615221,dog,dog,dog
0.1905985034170965,0.9614169521117758,dog,dog,dog
0.2344421943292524,0.8073612943106612,dog,dog,dog
0.4159469053542092,0.9071282820358945,dog,dog,dog
0.16318910170486486,0.9401998888757546,dog,dog,dog
0.2964103360556426,0.7825092048926179,dog,dog,dog
0.3223082850852924,0.8525700028616021,dog,dog,dog
